Unnamed: 0.1,Unnamed: 0,Website,Connection Establishment Time_x,RTT_x,Initial Response_x,Latency_x,Page Load Time_x,Dependency Load Time_x,Page Size_x,IP_x,City_x,Country,WASM RTT,WASM Durations,WASM Sizes,Website Type_x,Connection Establishment Time_y,RTT_y,Initial Response_y,Latency_y,Page Load Time_y,Dependency Load Time_y,Page Size_y,IP_y,City_y,Website Type_y
1274,1353,roblox.com,417.882919311523,70.0435638427734,293.0,35.0217819213867,3844.0,3205.0,95598.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites,435.783863067627,79.0979862213135,291.0,39.5489931106567,3504.0,2627.0,95598.0,193.19.204.204,Nicosia,Gaming Websites
1276,1355,thepiratebay.org,155.222415924072,69.9253082275391,926.0,34.9626541137695,2903.0,2367.0,4890.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,292.669057846069,106.817483901978,914.0,53.4087419509888,5927.0,2727.0,4967.0,193.19.204.204,Nicosia,Other
1279,1358,ssyoutube.com,148.616075515747,69.8332786560059,167.0,34.9166393280029,2484.0,1528.0,30024.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,248.913764953613,78.8166522979736,191.0,39.4083261489868,1998.0,1342.0,30055.0,193.19.204.204,Nicosia,Other
1296,1377,poki.com,153.112888336182,69.7636604309082,172.0,34.8818302154541,2548.0,653.0,276346.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites,228.383302688599,73.436975479126,262.0,36.718487739563,2696.0,699.0,276974.0,193.19.204.204,Nicosia,Gaming Websites
1310,1392,fast.com,371.273517608643,71.2065696716309,117.0,35.6032848358154,1842.0,1783.0,25627.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,365.938186645508,86.7938995361328,127.0,43.3969497680664,972.0,932.0,25627.0,193.19.204.204,Nicosia,Other
1315,1399,grubhub.com,256.787776947021,70.7507133483887,128.0,35.3753566741943,1469.0,564.0,2701.0,193.19.204.134,Nicosia,Cyprus,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,303.969621658325,73.7199783325195,138.0,36.8599891662598,1461.0,446.0,2701.0,193.19.204.204,Nicosia,Other
1316,1400,google.com,107.442617416382,19.4416046142578,198.0,9.72080230712891,2225.0,877.0,196256.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,182.593584060669,26.2382030487061,126.0,13.119101524353,1446.0,718.0,201242.0,2.56.253.97,Prague,Other
1325,1409,wiktionary.org,92.5049781799316,18.7892913818359,61.0,9.39464569091797,377.0,376.0,61262.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,116.129159927368,82.935094833374,100.0,41.467547416687,477.0,470.0,61262.0,2.56.253.97,Prague,Other
1327,1411,yahoo.com,292.153120040894,18.9306735992432,131.0,9.46533679962158,1115.0,1056.0,44444.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,364.312648773193,22.1714973449707,132.0,11.0857486724854,1208.0,1162.0,44444.0,2.56.253.97,Prague,Other
1331,1415,microsoft.com,111.395597457886,30.4067134857178,0.0,15.2033567428589,44.0,36.0,3448.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,291.339635848999,20.9968090057373,772.0,10.4984045028687,3866.0,3564.0,245317.0,2.56.253.97,Prague,Other
1344,1428,thesaurus.com,95.3114032745361,19.7417736053467,28.0,9.87088680267334,1463.0,451.0,203224.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,110.172510147095,22.1974849700928,36.0,11.0987424850464,3660.0,1685.0,204256.0,2.56.253.97,Prague,Other
1346,1430,rottentomatoes.com,95.8671569824219,43.6413288116455,36.0,21.8206644058228,1557.0,817.0,394260.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites,93.9879417419434,20.6513404846191,34.0,10.3256702423096,1382.0,825.0,419091.0,2.56.253.97,Prague,Entertainment Websites
1360,1445,tiktok.com,47.5509166717529,19.3831920623779,184.0,9.69159603118897,1290.0,1078.0,295379.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,48.2487678527832,20.6072330474854,1932.0,10.3036165237427,2845.0,2583.0,592629.0,2.56.253.97,Prague,Other
1363,1448,cdc.gov,536.651849746704,19.9778079986572,59.0,9.98890399932861,654.0,545.0,230427.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Health and Medical Websites,547.340631484985,24.4510173797607,45.0,12.2255086898804,779.0,507.0,236262.0,2.56.253.97,Prague,Health and Medical Websites
1364,1449,nordstrom.com,70.1456069946289,20.0638771057129,245.0,10.0319385528564,973.0,973.0,213272.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms,66.1168098449707,21.538257598877,249.0,10.7691287994385,782.0,782.0,213542.0,2.56.253.97,Prague,E-commerce Platforms
1371,1456,adobe.com,62.6027584075928,20.0908184051514,32.0,10.0454092025757,1000.0,716.0,317815.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,112.766981124878,33.2152843475342,48.0,16.6076421737671,1351.0,731.0,318069.0,2.56.253.97,Prague,Other
1373,1458,ssyoutube.com,76.5922069549561,27.7106761932373,62.0,13.8553380966187,1173.0,429.0,30200.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,95.4174995422363,25.7675647735596,101.0,12.8837823867798,1415.0,565.0,30187.0,2.56.253.97,Prague,Other
1383,1469,xe.com,44.8417663574219,19.362211227417,29.0,9.6811056137085,922.0,711.0,433707.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,49.0889549255371,22.5672721862793,23.0,11.2836360931396,1185.0,977.0,433796.0,2.56.253.97,Prague,Other
1384,1471,coinmarketcap.com,46.9119548797607,25.2418518066406,32.0,12.6209259033203,2016.0,838.0,274546.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites,43.5807704925537,19.4401741027832,31.0,9.7200870513916,935.0,715.0,271427.0,2.56.253.97,Prague,Financial Websites
1385,1472,spanishdict.com,271.148681640625,19.3898677825928,581.0,9.69493389129639,2161.0,944.0,216141.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,424.025774002075,29.2565822601318,530.0,14.6282911300659,1730.0,924.0,219516.0,2.56.253.97,Prague,Other
1388,1475,twitch.tv,60.2524280548096,19.5069313049316,0.0,9.75346565246582,2202.0,796.0,213468.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites,59.3557357788086,20.7669734954834,0.0,10.3834867477417,2033.0,776.0,215094.0,2.56.253.97,Prague,Entertainment Websites
1389,1476,pexels.com,44.6891784667969,22.352933883667,46.0,11.1764669418335,939.0,767.0,145404.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,47.8789806365967,18.9623832702637,174.0,9.48119163513184,928.0,732.0,141291.0,2.56.253.97,Prague,Other
1391,1478,caranddriver.com,57.6093196868897,19.3631649017334,32.0,9.6815824508667,754.0,515.0,457773.0,87.249.135.50,Prague,Czech_Republic,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,60.72998046875,21.7642784118652,30.0,10.8821392059326,668.0,396.0,456979.0,2.56.253.97,Prague,Other
1411,1501,facebook.com,74.749231338501,26.0546207427979,245.0,13.0273103713989,1801.0,1502.0,132844.0,185.203.216.136,Copenhagen,Denmark,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Social Media Sites,103.278636932373,39.3967628479004,147.0,19.6983814239502,910.0,645.0,131907.0,85.190.238.243,Copenhagen,Social Media Sites
1414,1504,apple.com,80.3203582763672,29.1733741760254,41.0,14.5866870880127,1002.0,516.0,189571.0,185.203.216.136,Copenhagen,Denmark,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,63.4794235229492,27.6100635528564,39.0,13.8050317764282,2373.0,413.0,258023.0,85.190.238.243,Copenhagen,Other
1419,1509,wiktionary.org,86.7810249328613,26.8824100494385,47.0,13.4412050247192,384.0,383.0,61262.0,185.203.216.136,Copenhagen,Denmark,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,105.746746063232,27.4794101715088,69.0,13.7397050857544,390.0,383.0,61262.0,85.190.238.243,Copenhagen,Other
1420,1510,dictionary.com,95.8001613616943,26.5500545501709,31.0,13.2750272750855,2437.0,515.0,205823.0,185.203.216.136,Copenhagen,Denmark,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites,138.31090927124,40.4770374298096,40.0,20.2385187149048,1405.0,518.0,206795.0,85.190.238.243,Copenhagen,Educational Websites
1421,1511,yahoo.com,272.976875305176,71.2430477142334,87.0,35.6215238571167,1650.0,1584.0,44689.0,185.203.216.136,Copenhagen,Denmark,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,345.634937286377,26.7384052276611,135.0,13.3692026138306,1513.0,1417.0,44444.0,85.190.238.243,Copenhagen,Other
1425,1515,microsoft.com,316.480159759521,26.7574787139893,0.0,13.3787393569946,41.0,31.0,3448.0,185.203.216.136,Copenhagen,Denmark,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,112.951755523682,27.6072025299072,356.0,13.8036012649536,1816.0,1089.0,246661.0,85.190.238.243,Copenhagen,Other
1458,1549,nordstrom.com,67.4068927764893,27.3351669311523,268.0,13.6675834655762,686.0,686.0,216129.0,185.203.216.136,Copenhagen,Denmark,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms,67.5559043884277,28.0861854553223,247.0,14.0430927276611,785.0,785.0,210798.0,85.190.238.243,Copenhagen,E-commerce Platforms
1462,1553,roblox.com,84.9847793579102,26.1156558990479,215.0,13.0578279495239,1598.0,1176.0,95600.0,185.203.216.136,Copenhagen,Denmark,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites,122.195482254028,42.2770977020264,205.0,21.1385488510132,2509.0,1516.0,95598.0,85.190.238.243,Copenhagen,Gaming Websites
1464,1555,thepiratebay.org,93.7657356262207,27.4221897125244,925.0,13.7110948562622,1890.0,1786.0,4896.0,185.203.216.136,Copenhagen,Denmark,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,66.1203861236572,27.7388095855713,871.0,13.8694047927856,3451.0,1641.0,5442.0,85.190.238.243,Copenhagen,Other
1473,1565,bloomberg.com,287.247180938721,28.6073684692383,48.0,14.3036842346191,916.0,506.0,14423.0,185.203.216.136,Copenhagen,Denmark,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites,290.401220321655,28.594970703125,292.0,14.2974853515625,988.0,393.0,14423.0,85.190.238.243,Copenhagen,Financial Websites
1479,1572,spanishdict.com,230.128049850464,26.1209011077881,158.0,13.060450553894,4517.0,372.0,269036.0,185.203.216.136,Copenhagen,Denmark,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,249.374866485596,28.0997753143311,155.0,14.0498876571655,1009.0,350.0,267309.0,85.190.238.243,Copenhagen,Other
1499,1593,decathlon.com,83.8487148284912,26.9503593444824,47.0,13.4751796722412,5654.0,1328.0,1197122.0,185.203.216.136,Copenhagen,Denmark,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,70.9822177886963,28.1937122344971,34.0,14.0968561172485,1692.0,1118.0,1173972.0,85.190.238.243,Copenhagen,Other
1504,1600,google.com,127.9616355896,41.548490524292,157.0,20.774245262146,2412.0,977.0,195795.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,129.183530807495,71.5963840484619,135.0,35.798192024231,1371.0,548.0,200113.0,165.231.177.231,Tallinn,Other
1508,1604,apple.com,101.347208023071,40.6088829040527,59.0,20.3044414520264,2344.0,705.0,257208.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,103.252649307251,40.5967235565186,62.0,20.2983617782593,1761.0,524.0,256100.0,165.231.177.231,Tallinn,Other
1519,1615,microsoft.com,409.446477890015,40.6663417816162,0.0,20.3331708908081,51.0,43.0,3448.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,294.346809387207,39.7179126739502,815.0,19.8589563369751,2774.0,1837.0,251630.0,165.231.177.231,Tallinn,Other
1520,1616,walmart.com,95.7858562469482,39.0114784240723,68.0,19.5057392120361,2321.0,273.0,179525.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms,91.1924839019775,39.8626327514648,142.0,19.9313163757324,8782.0,311.0,183691.0,165.231.177.231,Tallinn,E-commerce Platforms
1525,1621,craigslist.org,440.717458724976,39.0603542327881,164.0,19.530177116394,2393.0,1301.0,52186.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,448.996543884277,40.3199195861816,155.0,20.1599597930908,2452.0,1387.0,52258.0,165.231.177.231,Tallinn,Other
1538,1634,netflix.com,448.6243724823,38.5322570800781,669.0,19.2661285400391,5399.0,4361.0,482269.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites,437.954664230347,40.5988693237305,558.0,20.2994346618652,4543.0,3064.0,482197.0,165.231.177.231,Tallinn,Entertainment Websites
1544,1640,ebay.com,428.979635238647,46.4136600494385,287.0,23.2068300247192,3781.0,2355.0,312235.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms,609.056234359741,41.0990715026856,340.0,20.5495357513428,2418.0,1272.0,312779.0,165.231.177.231,Tallinn,E-commerce Platforms
1546,1642,ytmp3.cc,650.545835494995,41.7382717132568,222.0,20.8691358566284,2414.0,1611.0,164972.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,644.214868545532,40.4703617095947,221.0,20.2351808547974,4239.0,3302.0,168981.0,165.231.177.231,Tallinn,Other
1555,1652,indiatimes.com,99.9577045440674,39.6866798400879,58.0,19.8433399200439,6218.0,464.0,815256.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,103.50227355957,40.2355194091797,49.0,20.1177597045898,2334.0,348.0,819996.0,165.231.177.231,Tallinn,Other
1559,1656,adobe.com,111.405372619629,46.067476272583,70.0,23.0337381362915,1617.0,1028.0,317838.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,99.2436408996582,41.0804748535156,90.0,20.5402374267578,1456.0,784.0,318332.0,165.231.177.231,Tallinn,Other
1561,1658,ssyoutube.com,88.876485824585,38.8698577880859,160.0,19.434928894043,1547.0,786.0,30024.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,108.192443847656,40.5311584472656,115.0,20.2655792236328,1089.0,657.0,30055.0,165.231.177.231,Tallinn,Other
1571,1669,xe.com,86.8206024169922,39.3316745758057,54.0,19.6658372879028,1403.0,968.0,469035.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,91.3934707641602,40.5731201171875,73.0,20.2865600585937,1171.0,807.0,434436.0,165.231.177.231,Tallinn,Other
1574,1673,goodhousekeeping.com,85.7710838317871,41.3863658905029,43.0,20.6931829452515,1078.0,638.0,421635.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,90.2104377746582,40.0543212890625,50.0,20.0271606445312,1072.0,454.0,423923.0,165.231.177.231,Tallinn,Other
1579,1678,caranddriver.com,93.0390357971191,39.5567417144775,43.0,19.7783708572388,1395.0,676.0,457787.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,91.2861824035645,42.0615673065186,42.0,21.0307836532593,1006.0,541.0,456843.0,165.231.177.231,Tallinn,Other
1596,1698,www2.hm.com,97.0275402069092,38.5851860046387,82.0,19.2925930023193,1232.0,937.0,46958.0,165.231.177.108,Tallinn,Estonia,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,88.5770320892334,39.8998260498047,60.0,19.9499130249023,1244.0,931.0,46950.0,165.231.177.231,Tallinn,Other
1607,1709,wiktionary.org,176.170825958252,41.1255359649658,99.0,20.5627679824829,477.0,476.0,61262.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,142.467498779297,43.7932014465332,167.0,21.8966007232666,545.0,536.0,61262.0,194.110.84.127,Helsinki,Other
1609,1711,yahoo.com,457.509756088257,50.8134365081787,111.0,25.4067182540894,2497.0,2400.0,44707.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,472.287178039551,45.2735424041748,155.0,22.6367712020874,2004.0,1928.0,44707.0,194.110.84.127,Helsinki,Other
1613,1715,microsoft.com,618.173837661743,39.8404598236084,0.0,19.9202299118042,32.0,29.0,3448.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,390.234231948853,46.128511428833,1019.0,23.0642557144165,2729.0,1790.0,251632.0,194.110.84.127,Helsinki,Other
1617,1719,homedepot.com,90.6138420104981,40.3404235839844,49.0,20.1702117919922,348.0,348.0,227.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,101.611614227295,46.7846393585205,74.0,23.3923196792603,233.0,230.0,226.0,194.110.84.127,Helsinki,Other
1619,1721,craigslist.org,454.765558242798,40.5173301696777,157.0,20.2586650848389,2553.0,1424.0,52186.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,491.763591766357,43.3595180511475,157.0,21.6797590255737,2640.0,1470.0,52258.0,194.110.84.127,Helsinki,Other
1621,1723,gsmarena.com,150.842666625977,41.1140918731689,65.0,20.5570459365845,1878.0,1006.0,66051.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,172.345161437988,43.0247783660889,71.0,21.5123891830444,1903.0,1093.0,66611.0,194.110.84.127,Helsinki,Other
1637,1739,livescore.com,91.6182994842529,41.1810874938965,42.0,20.5905437469482,1648.0,610.0,250848.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,97.1717834472656,46.8261241912842,115.0,23.4130620956421,1441.0,671.0,244006.0,194.110.84.127,Helsinki,Other
1646,1749,nordstrom.com,103.894710540771,39.9169921875,228.0,19.95849609375,611.0,610.0,215354.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms,150.406360626221,44.8606014251709,249.0,22.4303007125854,859.0,859.0,212543.0,194.110.84.127,Helsinki,E-commerce Platforms
1652,1755,thepiratebay.org,107.539176940918,40.5662059783936,2044.0,20.2831029891968,3285.0,3086.0,4890.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,94.6140289306641,42.6208972930908,929.0,21.3104486465454,2237.0,1989.0,4890.0,194.110.84.127,Helsinki,Other
1655,1758,ssyoutube.com,91.3431644439697,40.6661033630371,153.0,20.3330516815186,1577.0,751.0,30024.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,166.429042816162,42.4909591674805,140.0,21.2454795837402,875.0,626.0,30055.0,194.110.84.127,Helsinki,Other
1661,1765,bloomberg.com,314.959049224854,53.3595085144043,42.0,26.6797542572021,1248.0,623.0,14423.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites,318.831443786621,43.3685779571533,160.0,21.6842889785767,897.0,343.0,14423.0,194.110.84.127,Helsinki,Financial Websites
1666,1771,coinmarketcap.com,87.672233581543,40.0948524475098,56.0,20.0474262237549,1370.0,1035.0,274265.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Financial Websites,102.931022644043,43.8778400421143,65.0,21.9389200210571,1306.0,995.0,271219.0,194.110.84.127,Helsinki,Financial Websites
1669,1774,dominos.com,89.9193286895752,68.9208507537842,250.0,34.4604253768921,3272.0,435.0,47710.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,93.8231945037842,44.3522930145264,278.0,22.1761465072632,2855.0,450.0,47710.0,194.110.84.127,Helsinki,Other
1670,1775,twitch.tv,87.4817371368408,40.0276184082031,0.0,20.0138092041016,2476.0,1019.0,216573.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Entertainment Websites,92.9291248321533,42.8183078765869,0.0,21.4091539382935,2439.0,1004.0,216054.0,194.110.84.127,Helsinki,Entertainment Websites
1672,1777,poki.com,98.3457565307617,40.2383804321289,89.0,20.1191902160645,1712.0,407.0,279291.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Gaming Websites,100.543737411499,46.9939708709717,97.0,23.4969854354858,1424.0,398.0,279634.0,194.110.84.127,Helsinki,Gaming Websites
1690,1798,www2.hm.com,82.9415321350098,42.2549247741699,126.0,21.127462387085,1480.0,1191.0,46951.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,96.4653491973877,42.724609375,123.0,21.3623046875,1287.0,994.0,46905.0,194.110.84.127,Helsinki,Other
1691,1799,grubhub.com,86.7295265197754,40.0266647338867,68.0,20.0133323669434,873.0,321.0,2701.0,85.202.81.200,Helsinki,Finland,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,148.329973220825,47.6975440979004,68.0,23.8487720489502,926.0,241.0,2701.0,194.110.84.127,Helsinki,Other
1692,1800,google.com,64.1183853149414,24.0035057067871,94.0,12.0017528533936,2195.0,838.0,197818.0,77.78.71.106,Paris,France,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,63.9004707336426,26.0834693908691,86.0,13.0417346954346,759.0,343.0,201740.0,77.78.71.23,Paris,Other
1697,1805,merriam-webster.com,56.2460422515869,23.4847068786621,36.0,11.7423534393311,1945.0,455.0,267153.0,77.78.71.106,Paris,France,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Educational Websites,57.7905178070068,24.341344833374,69.0,12.170672416687,1767.0,442.0,267850.0,77.78.71.23,Paris,Educational Websites
1701,1809,wiktionary.org,75.587272644043,24.9943733215332,68.0,12.4971866607666,393.0,385.0,61262.0,77.78.71.106,Paris,France,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,76.7545700073242,24.0256786346436,59.0,12.0128393173218,348.0,341.0,61262.0,77.78.71.23,Paris,Other
1706,1814,weather.com,79.1704654693604,23.4827995300293,53.0,11.7413997650146,1423.0,515.0,738670.0,77.78.71.106,Paris,France,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,75.3045082092285,24.5358943939209,49.0,12.2679471969605,1345.0,651.0,825712.0,77.78.71.23,Paris,Other
1707,1815,microsoft.com,307.202100753784,61.420202255249,0.0,30.7101011276245,44.0,38.0,3448.0,77.78.71.106,Paris,France,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,275.32172203064,56.5383434295654,836.0,28.2691717147827,2971.0,2488.0,310284.0,77.78.71.23,Paris,Other
1708,1816,walmart.com,56.1299324035645,28.3510684967041,134.0,14.1755342483521,3153.0,335.0,183599.0,77.78.71.106,Paris,France,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,E-commerce Platforms,80.6584358215332,24.3372917175293,61.0,12.1686458587646,13145.0,228.0,183578.0,77.78.71.23,Paris,E-commerce Platforms
1711,1819,homedepot.com,54.7158718109131,24.2397785186768,270.0,12.1198892593384,748.0,748.0,226.0,77.78.71.106,Paris,France,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Waiting time exceeds 10 seconds,Other,58.3539009094238,29.566764831543,50.0,14.7833824157715,158.0,158.0,226.0,77.78.71.23,Paris,Other
